nb_loan_number,nb_original_balance,nb_original_fico,nb_debt_ratio,nb_original_rate,nb_original_ltv,nb_original_cltv,nb_unit_count,nb_original_term,nb_io_term,nb_origination_date,nb_maturity_date,nb_purpose_code,nb_occupancy_code,nb_documentation_type_code,nb_property_type_code,nb_property_zip_code
612,176000,630,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,4027
613,140000,601,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,Condo,8536
614,97500,568,NULL,NULL,75,0,1,360,NULL,12/1/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,8302
615,175920,741,NULL,NULL,80,100,1,360,NULL,11/23/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,19020
616,170000,536,NULL,NULL,70.54,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,7860
617,260000,522,NULL,NULL,73.86,0,1,360,NULL,12/1/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,10310
618,280000,672,NULL,NULL,78.43,0,2,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,NoDocs,Multi,1841
619,182400,663,NULL,NULL,80,100,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,LimitedDocs,Condo,7860
620,140000,571,NULL,NULL,80,0,2,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,6360
621,223200,689,NULL,NULL,80,100,1,360,NULL,11/23/04,12/1/34,Purchase,Second,LimitedDocs,SingleFamily,3580
622,240000,599,NULL,NULL,80,0,2,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,7104
623,209000,594,NULL,NULL,95,0,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,2816
624,128500,589,NULL,NULL,52.45,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,19012
625,221600,550,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8225
626,176225,772,NULL,NULL,95,0,2,360,NULL,11/29/04,12/1/34,Purchase,Owner,LimitedDocs,Multi,19116
627,260000,555,NULL,NULL,77.61,0,1,360,NULL,12/13/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,2067
628,143200,747,NULL,NULL,80,100,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,4062
629,310400,613,NULL,NULL,80,89.02,1,360,NULL,12/14/04,1/1/35,RefiWithCash,Owner,LimitedDocs,SingleFamily,2360
630,216000,734,NULL,NULL,90,0,1,360,NULL,11/30/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,6424
631,102850,621,NULL,NULL,85,0,1,360,NULL,12/20/04,1/1/35,RefiWithCash,Owner,LimitedDocs,SingleFamily,19808
632,100000,NULL,NULL,NULL,68.97,0,1,360,NULL,12/27/04,1/1/35,Purchase,Owner,AllDocs,Condo,2190
633,128700,570,NULL,NULL,90,0,1,360,NULL,8/2/04,8/1/34,Refi,Owner,AllDocs,SingleFamily,72301
634,238000,508,NULL,NULL,83.22,0,1,360,NULL,9/30/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,94509
635,150000,562,NULL,NULL,66.37,0,1,360,NULL,8/27/04,9/1/34,Purchase,NotOwner,AllDocs,SingleFamily,96720
636,51000,552,NULL,NULL,75,0,1,360,NULL,10/6/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,72301
637,131000,519,NULL,NULL,53.47,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,59870
638,89600,537,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,96778
639,125600,605,NULL,NULL,80,100,1,360,NULL,10/1/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,99005
640,310000,733,NULL,NULL,64.32,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,94541
641,93450,575,NULL,NULL,89,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,83274
642,69300,525,NULL,NULL,90,0,1,360,NULL,11/2/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,72118
643,270000,585,NULL,NULL,77.14,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,95376
644,267750,687,NULL,NULL,85,0,1,360,NULL,10/28/04,11/1/34,RefiWithCash,Owner,AllDocs,PUD,91732
645,230000,674,NULL,NULL,59.74,72.73,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,93619
646,264700,705,NULL,NULL,66.18,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,91331
647,138750,648,NULL,NULL,75,0,1,360,NULL,12/1/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,96720
648,225000,668,NULL,NULL,66.18,0,1,360,60,11/11/04,12/1/34,RefiWithCash,Owner,AllDocs,PUD,91911
649,54400,530,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,56345
650,420000,596,NULL,NULL,80,0,3,360,NULL,11/29/04,12/1/34,RefiWithCash,NotOwner,AllDocs,Multi,91601
651,251750,NULL,NULL,NULL,95,0,1,360,NULL,11/19/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,95987
652,191250,602,NULL,NULL,90,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,93274
653,148500,588,NULL,NULL,87.35,0,1,360,60,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,93257
654,72800,569,NULL,NULL,80,0,2,360,NULL,11/29/04,12/1/34,RefiWithCash,NotOwner,AllDocs,Multi,92311
655,152000,564,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,93535
656,106750,502,NULL,NULL,61,0,1,360,NULL,12/31/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,95206
657,318250,704,NULL,NULL,95,0,1,360,60,12/30/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,92084
658,238000,566,NULL,NULL,85,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,36439
659,232750,604,NULL,NULL,95,0,1,360,NULL,9/30/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,34711
660,85500,611,NULL,NULL,90,0,1,360,NULL,8/31/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,43614
661,115200,626,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,33311
662,57000,604,NULL,NULL,95,0,1,120,NULL,11/16/04,12/1/14,RefiWithCash,Owner,AllDocs,SingleFamily,39553
663,176700,702,NULL,NULL,95,0,1,360,NULL,10/8/04,10/1/34,Purchase,Owner,AllDocs,SingleFamily,32605
664,237500,573,NULL,NULL,95,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8087
665,65000,695,NULL,NULL,100,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,33972
666,113200,526,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,27106
667,98175,514,NULL,NULL,85,0,1,360,NULL,10/29/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,34482
668,240000,741,NULL,NULL,80,100,1,360,60,11/23/04,12/1/34,RefiWithCash,Owner,LimitedDocs,PUD,20657
669,58000,541,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,27534
670,61750,624,NULL,NULL,95,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,45801
671,152000,614,NULL,NULL,95,0,1,180,NULL,11/30/04,12/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,36560
672,50000,618,NULL,NULL,38.46,0,1,240,NULL,11/24/04,12/1/24,RefiWithCash,Owner,AllDocs,SingleFamily,33127
673,81600,503,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,43623
674,84000,515,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,35023
675,50000,615,NULL,NULL,76.92,0,1,180,NULL,11/29/04,12/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,36871
676,59200,575,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,36619
677,168000,673,NULL,NULL,80,100,1,360,NULL,12/31/04,1/1/35,Purchase,Owner,LimitedDocs,PUD,33026
678,139250,613,NULL,NULL,62.44,0,1,360,NULL,8/23/04,9/1/34,Refi,Owner,LimitedDocs,SingleFamily,76180
679,113400,513,NULL,NULL,70,0,1,360,NULL,8/9/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,70301
680,105000,604,NULL,NULL,70,0,1,360,NULL,7/21/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,12601
681,118000,598,NULL,NULL,54.88,0,1,360,NULL,7/19/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,3102
682,98400,534,NULL,NULL,80,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,76180
683,222300,627,NULL,NULL,95,0,1,360,NULL,9/1/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,60804
684,193800,586,NULL,NULL,95,0,1,360,NULL,9/27/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,24179
685,58000,578,NULL,NULL,54.04,54.04,1,360,NULL,8/9/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,3079
686,131750,565,NULL,NULL,85,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Second,AllDocs,PUD,32837
687,214000,643,NULL,NULL,54.04,0,1,360,NULL,8/2/04,8/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,2341
688,100000,532,NULL,NULL,45.23,45.23,1,360,NULL,7/27/04,8/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,90603
689,94500,620,NULL,NULL,68.48,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,28086
690,124000,633,NULL,NULL,80,0,1,180,NULL,11/30/04,12/1/19,RefiWithCash,Owner,AllDocs,SingleFamily,48237
691,95400,623,NULL,NULL,90,0,2,360,NULL,8/30/04,9/1/34,RefiWithCash,NotOwner,AllDocs,Multi,53210
692,266250,632,NULL,NULL,75,0,1,360,NULL,10/4/04,11/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,2368
693,216000,633,NULL,NULL,90,0,1,360,NULL,9/28/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,96080
694,52000,529,NULL,NULL,80,0,1,360,NULL,8/24/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,30635
695,104100,529,NULL,NULL,68.04,0,1,360,NULL,8/27/04,9/1/34,Refi,Owner,AllDocs,SingleFamily,8107
696,232000,630,NULL,NULL,86.25,0,1,360,NULL,10/18/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,2536
697,218500,618,NULL,NULL,68.07,85.69,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,11423
698,244000,611,NULL,NULL,80,0,1,360,NULL,9/27/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,19607
699,202000,582,NULL,NULL,61.21,0,1,360,NULL,9/22/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,11757
700,195000,512,NULL,NULL,69.15,0,1,360,NULL,9/30/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,2126
701,125000,671,NULL,NULL,72.67,0,1,360,NULL,9/16/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,1507
702,173800,683,NULL,NULL,46.85,0,1,360,NULL,9/29/04,10/1/34,Refi,Owner,LimitedDocs,SingleFamily,1862
703,183600,593,NULL,NULL,90,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,AllDocs,PUD,80543
704,85500,643,NULL,NULL,90,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,48640
705,233750,602,NULL,NULL,85,0,1,360,NULL,9/23/04,10/1/34,RefiWithCash,Owner,AllDocs,PUD,85310
706,250000,571,NULL,NULL,79.62,0,1,360,NULL,9/27/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,7728
707,142400,503,NULL,NULL,80,0,1,360,NULL,9/27/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,93536
708,319600,595,NULL,NULL,85,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,LimitedDocs,PUD,20623
709,168500,542,NULL,NULL,73.26,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,3855
710,144000,629,NULL,NULL,90,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,5753
711,185250,617,NULL,NULL,69.38,0,1,360,NULL,10/1/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,33175
712,214500,595,NULL,NULL,75,0,1,360,NULL,10/29/04,11/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7039
713,50350,628,NULL,NULL,95,0,1,360,NULL,11/4/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,4928
714,168000,710,NULL,NULL,100,0,1,360,NULL,10/11/04,11/1/34,RefiWithCash,Owner,AllDocs,Condo,1841
715,195000,591,NULL,NULL,72.22,0,1,360,NULL,10/12/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,10941
716,205000,624,NULL,NULL,49.4,0,1,360,NULL,10/25/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,89130
717,157500,624,NULL,NULL,58.33,0,1,360,NULL,11/23/04,12/1/34,Refi,Owner,LimitedDocs,SingleFamily,2743
718,126650,564,NULL,NULL,81.71,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48035
719,86400,645,NULL,NULL,80,0,1,360,NULL,10/25/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48879
720,103000,538,NULL,NULL,58.86,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,12302
721,112560,603,NULL,NULL,84,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,31512
722,276800,625,NULL,NULL,80,0,1,360,60,11/22/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,92508
723,96900,590,NULL,NULL,85,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,6053
724,158650,582,NULL,NULL,95,0,1,360,NULL,11/10/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,48613
725,219500,601,NULL,NULL,63.62,0,1,360,NULL,11/29/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,60639
726,158000,639,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,82070
727,261000,644,NULL,NULL,90,0,2,360,NULL,11/26/04,12/1/34,RefiWithCash,Owner,AllDocs,Multi,1840
728,143000,561,NULL,NULL,77.75,95.33,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Condo,33771
729,81900,692,NULL,NULL,90,0,1,360,NULL,11/17/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,30230
730,125000,596,NULL,NULL,61.12,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,92392
731,260000,637,NULL,NULL,57.78,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,27954
732,131200,584,NULL,NULL,87.47,0,1,360,NULL,11/18/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,35206
733,306000,618,NULL,NULL,90,0,1,360,NULL,11/19/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,85704
734,228000,632,NULL,NULL,61.96,80.57,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,PUD,92618
735,180000,587,NULL,NULL,39.13,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11731
736,70320,641,NULL,NULL,80,100,1,360,NULL,11/29/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,37813
737,90400,538,NULL,NULL,80,82.18,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,60411
738,97500,593,NULL,NULL,75,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,48867
739,418400,502,NULL,NULL,80,0,2,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,Multi,10312
740,165000,644,NULL,NULL,43.54,0,2,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,91051
741,69150,525,NULL,NULL,83.31,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,39560
742,110700,720,NULL,NULL,90,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,63139
743,152000,629,NULL,NULL,79.58,89.41,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,33023
744,232000,560,NULL,NULL,67.05,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,60630
745,209000,654,NULL,NULL,64.31,0,1,360,NULL,12/16/04,1/1/35,Refi,Owner,AllDocs,SingleFamily,10303
746,192000,669,NULL,NULL,80,100,1,360,60,12/8/04,1/1/35,Purchase,Owner,LimitedDocs,PUD,20176
747,164000,711,NULL,NULL,48.38,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,95252
748,284800,678,NULL,NULL,71.56,85.78,1,360,NULL,12/2/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,95726
749,101500,564,NULL,NULL,70,0,1,360,NULL,12/14/04,1/1/35,RefiWithCash,Owner,LimitedDocs,SingleFamily,1420
750,139139,587,NULL,NULL,85,0,1,360,NULL,12/30/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,50111
751,343000,616,NULL,NULL,90.26,0,1,360,60,10/12/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,11590
752,304000,609,NULL,NULL,77.06,96.32,1,360,NULL,9/24/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,17050
753,63175,600,NULL,NULL,95,0,1,360,NULL,8/10/04,9/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,15714
754,265000,633,NULL,NULL,88.04,0,1,360,NULL,9/22/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,15656
755,196800,611,NULL,NULL,89.45,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8055
756,57000,622,NULL,NULL,94.21,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,15447
757,133600,640,NULL,NULL,80,0,1,360,NULL,11/10/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,14043
758,52200,658,NULL,NULL,90,0,1,360,NULL,11/10/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,14727
759,105000,624,NULL,NULL,62.5,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,19720
760,82650,612,NULL,NULL,95,0,1,360,NULL,11/30/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,15905
761,327750,607,NULL,NULL,72.83,0,3,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,Multi,2126
762,84000,642,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,17201
763,104550,548,NULL,NULL,85,0,1,360,NULL,11/23/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,17404
764,308000,607,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,2171
765,272000,629,NULL,NULL,80,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,10579
766,104000,586,NULL,NULL,43.51,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8060
767,66500,580,NULL,NULL,95,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,19526
768,100000,527,NULL,NULL,80,0,1,360,NULL,11/30/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8360
769,56700,564,NULL,NULL,90,0,1,180,NULL,12/13/04,1/1/20,RefiWithCash,Owner,AllDocs,SingleFamily,15110
770,72200,591,NULL,NULL,95,0,2,360,NULL,12/20/04,1/1/35,RefiWithCash,Owner,AllDocs,Multi,13901
771,100000,619,NULL,NULL,66.67,0,1,360,NULL,12/28/04,1/1/35,RefiWithCash,Owner,AllDocs,SingleFamily,98390
772,161500,686,NULL,NULL,95,0,1,360,60,9/7/04,10/1/34,Purchase,Owner,AllDocs,SingleFamily,7017
773,180500,707,NULL,NULL,95,0,1,360,NULL,8/9/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7017
774,161250,501,NULL,NULL,75,0,1,360,NULL,8/16/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7203
775,96000,553,NULL,NULL,80,0,1,360,NULL,8/20/04,9/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8086
776,100000,596,NULL,NULL,80,0,2,360,NULL,8/13/04,9/1/34,RefiWithCash,NotOwner,AllDocs,Multi,8079
777,130000,602,NULL,NULL,37.14,0,1,360,NULL,8/25/04,9/1/34,Refi,Owner,LimitedDocs,SingleFamily,7631
778,287000,567,NULL,NULL,70,0,1,360,NULL,11/8/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,7666
779,270000,655,NULL,NULL,90,0,1,360,NULL,11/29/04,12/1/34,Purchase,Owner,LimitedDocs,SingleFamily,7753
780,306000,645,NULL,NULL,90,0,1,360,NULL,9/28/04,10/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7621
781,217700,521,NULL,NULL,70,0,1,360,NULL,10/12/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8108
782,57800,577,NULL,NULL,85,0,3,360,NULL,11/8/04,12/1/34,RefiWithCash,NotOwner,AllDocs,Multi,19601
783,267000,678,NULL,NULL,74.17,0,2,360,NULL,10/18/04,11/1/34,RefiWithCash,NotOwner,LimitedDocs,Multi,7631
784,161000,624,NULL,NULL,70,0,2,360,NULL,10/12/04,11/1/34,RefiWithCash,NotOwner,LimitedDocs,Multi,7304
785,153000,556,NULL,NULL,85,0,1,360,NULL,10/26/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8031
786,127372,636,NULL,NULL,85,0,2,360,NULL,10/8/04,11/1/34,Purchase,NotOwner,LimitedDocs,Multi,19149
787,85000,661,NULL,NULL,39.53,0,1,360,NULL,11/16/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8758
788,240000,634,NULL,NULL,72.73,0,3,360,NULL,10/12/04,11/1/34,RefiWithCash,NotOwner,LimitedDocs,Multi,7728
789,410000,696,NULL,NULL,84.54,0,3,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,7087
790,91920,618,NULL,NULL,80,100,1,360,NULL,10/29/04,11/1/34,Purchase,Owner,AllDocs,SingleFamily,19135
791,98000,600,NULL,NULL,57.65,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8052
792,160000,596,NULL,NULL,80,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Condo,7003
793,163800,644,NULL,NULL,90,0,1,360,NULL,11/16/04,12/1/34,Purchase,Owner,LimitedDocs,Condo,7095
794,202300,541,NULL,NULL,85,0,1,360,NULL,10/29/04,11/1/34,Refi,Owner,AllDocs,SingleFamily,8055
795,240000,609,NULL,NULL,80,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8723
796,356000,599,NULL,NULL,84.76,0,1,360,NULL,11/15/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8854
797,259000,569,NULL,NULL,70,0,1,360,NULL,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8807
798,195000,606,NULL,NULL,69.64,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8501
799,215000,550,NULL,NULL,64.18,0,1,360,NULL,11/12/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8759
800,417500,576,NULL,NULL,79.98,0,3,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,7631
801,150000,581,NULL,NULL,61.22,0,1,360,NULL,11/23/04,12/1/34,Refi,Owner,AllDocs,SingleFamily,8753
802,140000,578,NULL,NULL,70,0,1,360,NULL,11/22/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,8232
803,130000,543,NULL,NULL,53.5,0,1,360,NULL,12/8/04,1/1/35,RefiWithCash,Owner,LimitedDocs,SingleFamily,8753
804,275000,615,NULL,NULL,79.71,0,1,360,60,11/24/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,8753
805,292000,591,NULL,NULL,80,0,4,360,NULL,12/7/04,12/1/34,RefiWithCash,Owner,LimitedDocs,Multi,7502
806,332500,518,NULL,NULL,95,0,1,360,NULL,11/24/04,12/1/34,Purchase,Owner,AllDocs,SingleFamily,7070
807,159000,546,NULL,NULL,56.79,0,1,360,NULL,11/29/04,12/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,7083
808,120800,540,NULL,NULL,80,0,1,360,NULL,12/3/04,12/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,7111
809,112000,692,NULL,NULL,80,95,1,360,NULL,7/14/04,8/1/34,RefiWithCash,Owner,LimitedDocs,SingleFamily,80549
810,201150,645,NULL,NULL,90,0,1,360,NULL,7/30/04,8/1/34,RefiWithCash,Owner,LimitedDocs,PUD,84017
811,74400,586,NULL,NULL,80,0,1,360,NULL,9/22/04,10/1/34,Refi,Owner,AllDocs,SingleFamily,81008
812,160000,646,NULL,NULL,80,100,1,360,NULL,9/30/04,10/1/34,Purchase,Owner,AllDocs,PUD,80017
813,109600,674,NULL,NULL,80,100,1,360,NULL,10/25/04,11/1/34,Refi,Owner,AllDocs,SingleFamily,82935
814,120000,641,NULL,NULL,80,0,1,360,NULL,9/29/04,10/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,80010
815,132880,623,NULL,NULL,80,100,1,360,NULL,9/30/04,10/1/34,Purchase,Owner,AllDocs,SingleFamily,81504
816,323000,582,NULL,NULL,68.43,0,1,360,60,10/15/04,11/1/34,RefiWithCash,Owner,AllDocs,SingleFamily,80210
