bor_credit_score,curr_int_rate,curr_upb,first_pay_date,first_time_hb_flag,loan_channel,loan_id,loan_product_type,loan_purpose,loan_state,maturity_date,numb_of_borr,numb_of_units,orig_dti,orig_int_rate,orig_loan_term,orig_ltv,orig_upb,property_occupancy,property_type,servicer_name
804,4.5,244000,2/1/16,NO,CORRESPONDENT,5988489547,FRM,PURCHASE,FL,Jan-46,1,1,49,4.5,360,80,244000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
711,4.625,115920,2/1/16,NO,CORRESPONDENT,5988489548,FRM,PURCHASE,TN,Jan-46,2,1,43,4.625,360,80,115920,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
660,4.625,297000,2/1/16,NO,CORRESPONDENT,5988489549,FRM,REFINANCE,AZ,Jan-46,2,1,38,4.625,360,79,297000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
704,4.375,189000,2/1/16,YES,CORRESPONDENT,5988489550,FRM,PURCHASE,MN,Jan-46,2,1,31,4.375,360,90,189000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
789,4.375,240000,2/1/16,NO,CORRESPONDENT,5988489551,FRM,PURCHASE,SC,Jan-46,2,1,32,4.375,360,80,240000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
690,4.375,266000,2/1/16,NO,CORRESPONDENT,5988489552,FRM,PURCHASE,WA,Jan-46,2,1,48,4.375,360,70,266000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
678,4.375,500000,2/1/16,NO,CORRESPONDENT,5988489553,FRM,PURCHASE,MD,Jan-46,2,1,47,4.375,360,58,500000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
782,4.5,250000,2/1/16,NO,CORRESPONDENT,5988489554,FRM,REFINANCE,VA,Jan-46,2,1,11,4.5,360,43,250000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
686,4.625,480000,2/1/16,NO,CORRESPONDENT,5988489555,FRM,PURCHASE,WA,Jan-46,2,1,46,4.625,360,80,480000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
767,4.375,198000,2/1/16,NO,CORRESPONDENT,5988489557,FRM,PURCHASE,TX,Jan-46,2,1,19,4.375,360,90,198000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
660,4.75,255000,2/1/16,NO,BROKER,5988489558,FRM,REFINANCE,IL,Jan-46,1,1,42,4.75,360,75,255000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
709,4.5,354000,2/1/16,NO,BROKER,5988489560,FRM,REFINANCE,CA,Jan-46,1,1,45,4.5,360,79,354000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
770,4.5,224200,2/1/16,YES,CORRESPONDENT,5988489561,FRM,PURCHASE,MD,Jan-46,1,1,45,4.5,360,95,224200,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
767,4.5,185250,2/1/16,NO,CORRESPONDENT,5988489562,FRM,PURCHASE,MD,Jan-46,2,1,38,4.5,360,95,185250,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
813,4.625,154000,2/1/16,NO,CORRESPONDENT,5988489563,FRM,PURCHASE,MA,Jan-46,2,1,31,4.625,360,61,154000,INVESTOR,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
805,4.625,332000,2/1/16,NO,CORRESPONDENT,5988489564,FRM,REFINANCE,CA,Jan-46,2,1,42,4.625,360,28,332000,INVESTOR,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
719,4.5,238000,2/1/16,YES,CORRESPONDENT,5988489565,FRM,PURCHASE,CA,Jan-46,2,1,43,4.5,360,87,238000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
685,4.375,364800,2/1/16,YES,CORRESPONDENT,5988489566,FRM,PURCHASE,TX,Jan-46,1,1,29,4.375,360,95,364800,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
678,4.5,208050,2/1/16,YES,CORRESPONDENT,5988489567,FRM,PURCHASE,TX,Jan-46,2,1,35,4.5,360,95,208050,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
662,4.5,370740.52,2/1/16,NO,CORRESPONDENT,5988489568,FRM,REFINANCE,CA,Jan-46,1,1,43,4.5,360,80,372000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
787,4.375,175500,2/1/16,NO,CORRESPONDENT,5988489569,FRM,PURCHASE,FL,Jan-46,1,1,45,4.375,360,93,175500,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
716,4.75,92500,2/1/16,NO,CORRESPONDENT,5988489570,FRM,PURCHASE,FL,Jan-46,1,1,49,4.75,360,50,92500,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
716,4.625,194750,2/1/16,YES,CORRESPONDENT,5988489571,FRM,PURCHASE,MD,Jan-46,1,1,44,4.625,360,95,194750,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
649,4.625,213750,3/1/16,YES,RETAIL,5988489572,FRM,PURCHASE,TX,Feb-46,2,1,36,4.625,360,95,213750,PRINCIPAL,SF,MATRIXFINANCIALSERVICESCORPORATION
715,4.5,181000,2/1/16,NO,CORRESPONDENT,5988489573,FRM,REFINANCE,CA,Jan-46,1,1,42,4.5,360,70,181000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
678,4.375,360000,2/1/16,NO,CORRESPONDENT,5988489574,FRM,PURCHASE,TX,Jan-46,1,1,35,4.375,360,90,360000,SECOND,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
624,4.625,115920,2/1/16,NO,CORRESPONDENT,5988489575,FRM,PURCHASE,NC,Jan-46,1,1,24,4.625,360,80,115920,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
701,4.375,213462.07,1/1/16,YES,CORRESPONDENT,5988489576,FRM,PURCHASE,CO,Dec-45,2,1,41,4.375,360,95,213750,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
647,4.5,309591.78,1/1/16,NO,CORRESPONDENT,5988489577,FRM,REFINANCE,SC,Dec-45,2,1,48,4.5,360,73,310000,INVESTOR,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
640,4.5,270000,2/1/16,NO,CORRESPONDENT,5988489578,FRM,REFINANCE,MD,Jan-46,2,1,32,4.5,360,73,270000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
749,4.5,232443.5,1/1/16,NO,CORRESPONDENT,5988489579,FRM,PURCHASE,CA,Dec-45,1,1,43,4.5,360,95,232750,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
671,4.5,221625,2/1/16,NO,CORRESPONDENT,5988489580,FRM,PURCHASE,MN,Jan-46,2,1,43,4.5,360,90,221625,SECOND,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
790,4.375,206726.16,1/1/16,NO,CORRESPONDENT,5988489581,FRM,PURCHASE,AZ,Dec-45,2,1,42,4.375,360,95,207005,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
730,4.375,235250,2/1/16,YES,CORRESPONDENT,5988489582,FRM,PURCHASE,CA,Jan-46,1,1,46,4.375,360,91,235250,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
719,4.5,243000,2/1/16,NO,CORRESPONDENT,5988489583,FRM,PURCHASE,VA,Jan-46,1,1,38,4.5,360,90,243000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
714,4.375,180000,2/1/16,NO,CORRESPONDENT,5988489584,FRM,PURCHASE,MD,Jan-46,1,1,45,4.375,360,75,180000,INVESTOR,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
747,4.5,322050,2/1/16,YES,CORRESPONDENT,5988489585,FRM,PURCHASE,MA,Jan-46,3,1,39,4.5,360,95,322050,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
777,4.5,147000,2/1/16,NO,RETAIL,5988489593,FRM,PURCHASE,CA,Jan-46,1,2,33,4.5,360,55,147000,INVESTOR,SF,SAFECREDITUNION
668,5,190000,3/1/16,NO,RETAIL,5988489594,FRM,REFINANCE,AZ,Feb-46,2,1,31,5,360,80,190000,PRINCIPAL,SF,"PARAMOUNTEQUITYMORTGAGE,LLC"
755,4.625,140000,2/1/16,NO,RETAIL,5988489596,FRM,REFINANCE,CA,Jan-46,2,1,38,4.625,360,70,140000,INVESTOR,SF,SAFECREDITUNION
764,4.125,160000,3/1/16,NO,RETAIL,5988489598,FRM,REFINANCE,CA,Feb-46,1,1,49,4.125,360,50,160000,PRINCIPAL,SF,ORANGECOUNTY'SCREDITUNION
657,4.375,290000,3/1/16,YES,RETAIL,5988489599,FRM,PURCHASE,CA,Feb-46,2,1,43,4.375,360,94,290000,PRINCIPAL,SF,SAFECREDITUNION
794,4,318400,3/1/16,NO,RETAIL,5988489600,FRM,PURCHASE,WA,Feb-46,2,1,41,4,360,80,318400,SECOND,PUD,FIRSTCALIFORNIAMORTGAGECOMPANY
814,3.875,243000,2/1/16,NO,RETAIL,5988489604,FRM,REFINANCE,WA,Jan-36,2,1,32,3.875,240,79,243000,PRINCIPAL,SF,WHATCOMEDUCATIONALCREDITUNION
792,3.875,375000,2/1/16,NO,RETAIL,5988489605,FRM,REFINANCE,WA,Jan-36,2,1,23,3.875,240,79,375000,PRINCIPAL,SF,WHATCOMEDUCATIONALCREDITUNION
665,5,288000,3/1/16,NO,RETAIL,5988489606,FRM,REFINANCE,CA,Feb-46,1,1,25,5,360,68,288000,PRINCIPAL,SF,"PARAMOUNTEQUITYMORTGAGE,LLC"
647,4.25,202400,3/1/16,YES,RETAIL,5988489607,FRM,PURCHASE,NV,Feb-46,2,1,29,4.25,360,80,202400,PRINCIPAL,SF,"SILVERSTATESCHOOLSSERVICECOMPANY,LL"
736,4.375,232500,3/1/16,NO,RETAIL,5988489612,FRM,REFINANCE,IL,Feb-46,1,1,45,4.375,360,75,232500,PRINCIPAL,PUD,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
810,3.95,620000,3/1/16,NO,RETAIL,5988489613,FRM,REFINANCE,CA,Feb-46,2,1,48,3.95,360,16,620000,PRINCIPAL,SF,FIRSTREPUBLICBANK
712,3,250000,2/1/16,NO,RETAIL,5988489655,FRM,REFINANCE,CT,Jan-26,1,1,9,3,120,58,250000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
785,3,121091.18,1/1/16,NO,RETAIL,5988489656,FRM,REFINANCE,PA,Dec-25,2,1,14,3,120,24,127000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
801,3,150000,3/1/16,NO,RETAIL,5988489657,FRM,REFINANCE,NY,Feb-26,2,1,27,3,120,55,150000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
739,2.875,220000,2/1/16,NO,RETAIL,5988489658,FRM,PURCHASE,NY,Jan-26,2,1,28,2.875,120,60,220000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
742,3,215000,3/1/16,NO,RETAIL,5988489659,FRM,REFINANCE,NY,Feb-26,2,1,41,3,120,69,215000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
795,3,56000,2/1/16,NO,RETAIL,5988489660,FRM,PURCHASE,NY,Jan-26,1,1,20,3,120,40,56000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
816,3,50000,2/1/16,NO,RETAIL,5988489661,FRM,PURCHASE,NY,Jan-26,1,1,27,3,120,39,50000,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
763,2.875,109200,2/1/16,YES,RETAIL,5988489662,FRM,PURCHASE,NY,Jan-26,1,1,24,2.875,120,80,109200,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
736,2.875,95500,2/1/16,NO,RETAIL,5988489663,FRM,REFINANCE,NY,Jan-26,2,1,32,2.875,120,34,95500,PRINCIPAL,SF,"FIRSTNIAGARABANK,NATIONALASSOCIATION"
749,4,296000,2/1/16,NO,CORRESPONDENT,5988489665,FRM,REFINANCE,MD,Jan-46,1,1,50,4,360,66,296000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
656,4.375,220000,3/1/16,NO,RETAIL,5988489666,FRM,REFINANCE,VA,Feb-46,2,1,45,4.375,360,50,220000,PRINCIPAL,PUD,"GEO-CORP,INC."
685,4.125,182500,3/1/16,NO,RETAIL,5988489669,FRM,REFINANCE,CA,Feb-36,2,1,40,4.125,240,75,182500,PRINCIPAL,SF,"PARAMOUNTEQUITYMORTGAGE,LLC"
679,4.875,460000,3/1/16,NO,CORRESPONDENT,5988489673,FRM,PURCHASE,CA,Feb-46,1,2,26,4.875,360,80,460000,PRINCIPAL,SF,SENECAMORTGAGESERVICINGLLC
681,3.75,417000,3/1/16,YES,RETAIL,5988489675,FRM,PURCHASE,NY,Feb-46,1,2,39,3.75,360,79,417000,PRINCIPAL,SF,BETHPAGEFEDERALCREDITUNION
727,4.125,176000,3/1/16,NO,CORRESPONDENT,5988489677,FRM,PURCHASE,FL,Feb-46,1,1,25,4.125,360,78,176000,PRINCIPAL,PUD,SENECAMORTGAGESERVICINGLLC
754,3.875,417000,3/1/16,NO,RETAIL,5988489679,FRM,REFINANCE,MO,Feb-46,2,1,31,3.875,360,34,417000,PRINCIPAL,SF,BANKOFWASHINGTON
701,4.25,384000,2/1/16,NO,CORRESPONDENT,5988489680,FRM,PURCHASE,CA,Jan-46,2,1,46,4.25,360,71,384000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
764,3.875,466400,3/1/16,YES,RETAIL,5988489682,FRM,PURCHASE,HI,Feb-46,2,1,44,3.875,360,90,466400,PRINCIPAL,CONDO,CENTRALPACIFICBANK
800,3.125,150000,3/1/16,NO,CORRESPONDENT,5988489684,FRM,REFINANCE,SC,Feb-26,1,1,21,3.125,120,43,150000,PRINCIPAL,PUD,FIRSTRELIANCEBANK
712,4.5,63500,3/1/16,NO,CORRESPONDENT,5988489685,FRM,REFINANCE,VA,Feb-46,1,1,16,4.5,360,80,63500,PRINCIPAL,SF,FIRSTRELIANCEBANK
809,4.125,417000,2/1/16,NO,CORRESPONDENT,5988489686,FRM,REFINANCE,NC,Jan-46,1,1,27,4.125,360,58,417000,PRINCIPAL,SF,FIRSTRELIANCEBANK
787,4.5,104000,3/1/16,NO,BROKER,5988489687,FRM,PURCHASE,SC,Feb-46,1,1,28,4.5,360,80,104000,PRINCIPAL,SF,FIRSTRELIANCEBANK
807,4.25,68000,3/1/16,YES,CORRESPONDENT,5988489688,FRM,PURCHASE,VA,Feb-46,2,1,41,4.25,360,80,68000,PRINCIPAL,SF,FIRSTRELIANCEBANK
764,3,168000,3/1/16,NO,RETAIL,5988489690,FRM,PURCHASE,OK,Feb-26,2,1,28,3,120,71,168000,PRINCIPAL,PUD,"BOKF,NATIONALASSOCIATION"
797,4,375000,3/1/16,NO,RETAIL,5988489691,FRM,REFINANCE,CO,Feb-46,1,1,27,4,360,63,375000,PRINCIPAL,PUD,FIRSTTECHNOLOGYFEDERALCREDITUNION
767,4.125,180000,3/1/16,NO,RETAIL,5988489694,FRM,PURCHASE,OR,Feb-46,2,1,43,4.125,360,90,180000,PRINCIPAL,CONDO,FIRSTTECHNOLOGYFEDERALCREDITUNION
786,4.125,139000,3/1/16,NO,CORRESPONDENT,5988489695,FRM,PURCHASE,MD,Feb-46,1,1,37,4.125,360,53,139000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
777,3.8,300000,3/1/16,NO,RETAIL,5988489698,FRM,REFINANCE,CA,Feb-46,1,1,41,3.8,360,34,300000,PRINCIPAL,SF,FIRSTREPUBLICBANK
801,3.875,150000,3/1/16,NO,RETAIL,5988489700,FRM,REFINANCE,OR,Feb-36,1,1,45,3.875,240,50,150000,PRINCIPAL,CONDO,FIRSTTECHNOLOGYFEDERALCREDITUNION
639,4.125,334000,2/1/16,NO,BROKER,5988489702,FRM,REFINANCE,CA,Jan-46,3,1,44,4.125,360,64,334000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
645,4.375,383731,2/1/16,YES,CORRESPONDENT,5988489703,FRM,PURCHASE,CA,Jan-46,2,1,41,4.375,360,95,383731,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
789,4.25,299200,3/1/16,NO,CORRESPONDENT,5988489704,FRM,REFINANCE,CO,Feb-46,2,1,28,4.25,360,80,299200,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
713,4,250000,2/1/16,YES,CORRESPONDENT,5988489705,FRM,PURCHASE,MD,Jan-46,2,1,27,4,360,59,250000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
695,4.25,390000,3/1/16,NO,CORRESPONDENT,5988489706,FRM,REFINANCE,CA,Feb-46,2,1,45,4.25,360,80,390000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
749,4.25,460000,2/1/16,NO,CORRESPONDENT,5988489707,FRM,REFINANCE,CA,Jan-46,2,1,44,4.25,360,59,460000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
766,4.125,440000,2/1/16,YES,BROKER,5988489709,FRM,PURCHASE,CA,Jan-46,2,1,42,4.125,360,78,440000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
812,4,400000,2/1/16,NO,CORRESPONDENT,5988489710,FRM,REFINANCE,SC,Jan-46,2,1,35,4,360,58,400000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
766,4,256000,2/1/16,NO,CORRESPONDENT,5988489711,FRM,PURCHASE,FL,Jan-46,1,1,43,4,360,80,256000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
749,3.875,167000,2/1/16,NO,CORRESPONDENT,5988489712,FRM,REFINANCE,CA,Jan-46,1,1,46,3.875,360,48,167000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
795,4,355000,2/1/16,NO,CORRESPONDENT,5988489713,FRM,REFINANCE,CA,Jan-46,2,2,25,4,360,25,355000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
782,4.25,165000,2/1/16,NO,CORRESPONDENT,5988489714,FRM,PURCHASE,CA,Jan-46,1,1,32,4.25,360,50,165000,INVESTOR,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
806,4.125,365000,2/1/16,NO,CORRESPONDENT,5988489715,FRM,PURCHASE,VA,Jan-46,2,1,21,4.125,360,58,365000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
726,4.125,100000,3/1/16,YES,CORRESPONDENT,5988489716,FRM,PURCHASE,GA,Feb-46,1,1,41,4.125,360,62,100000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
688,4.25,439500,2/1/16,NO,CORRESPONDENT,5988489717,FRM,REFINANCE,CA,Jan-46,2,1,45,4.25,360,62,439500,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
767,4.125,83900,2/1/16,NO,CORRESPONDENT,5988489718,FRM,REFINANCE,ID,Jan-46,2,1,34,4.125,360,75,83900,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
730,4,417000,2/1/16,NO,CORRESPONDENT,5988489719,FRM,REFINANCE,CA,Jan-46,2,1,18,4,360,46,417000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
669,4.125,338000,2/1/16,NO,CORRESPONDENT,5988489720,FRM,REFINANCE,CA,Jan-46,1,1,39,4.125,360,80,338000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
696,4.125,115000,2/1/16,YES,CORRESPONDENT,5988489721,FRM,PURCHASE,CA,Jan-46,1,1,43,4.125,360,49,115000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
693,4.25,401450,2/1/16,NO,BROKER,5988489722,FRM,REFINANCE,CA,Jan-46,1,1,40,4.25,360,92,401450,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
769,4,245000,2/1/16,NO,BROKER,5988489723,FRM,PURCHASE,OR,Jan-46,1,1,47,4,360,70,245000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
692,4.375,174570,2/1/16,YES,CORRESPONDENT,5988489724,FRM,PURCHASE,CA,Jan-46,1,1,43,4.375,360,85,174570,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
747,3.875,145345,2/1/16,YES,CORRESPONDENT,5988489725,FRM,PURCHASE,TX,Jan-46,2,1,26,3.875,360,87,145345,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
802,4.25,155000,2/1/16,NO,CORRESPONDENT,5988489726,FRM,REFINANCE,TX,Jan-46,2,1,34,4.25,360,77,155000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
741,4.25,108750,2/1/16,YES,CORRESPONDENT,5988489727,FRM,PURCHASE,FL,Jan-46,1,1,43,4.25,360,75,108750,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
718,4.375,94050,2/1/16,YES,CORRESPONDENT,5988489728,FRM,PURCHASE,FL,Jan-46,1,1,35,4.375,360,95,94050,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
651,4.25,152000,2/1/16,NO,CORRESPONDENT,5988489729,FRM,REFINANCE,MD,Jan-46,1,1,35,4.25,360,49,152000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
672,4,253493,2/1/16,NO,CORRESPONDENT,5988489730,FRM,PURCHASE,CA,Jan-46,2,1,45,4,360,65,253493,SECOND,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
813,4.25,188955,2/1/16,NO,CORRESPONDENT,5988489731,FRM,PURCHASE,TX,Jan-46,1,1,20,4.25,360,90,188955,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
700,4.25,252000,2/1/16,NO,CORRESPONDENT,5988489732,FRM,PURCHASE,TX,Jan-46,2,1,19,4.25,360,80,252000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
823,4.25,252000,2/1/16,NO,CORRESPONDENT,5988489733,FRM,REFINANCE,MD,Jan-46,1,1,57,4.25,360,97,252000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
672,4.125,255000,2/1/16,NO,CORRESPONDENT,5988489734,FRM,REFINANCE,CA,Jan-46,2,1,26,4.125,360,48,255000,INVESTOR,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
642,4.25,403900,2/1/16,NO,CORRESPONDENT,5988489735,FRM,REFINANCE,CA,Jan-46,2,1,38,4.25,360,80,403900,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
724,4.25,289750,2/1/16,NO,CORRESPONDENT,5988489736,FRM,PURCHASE,CO,Jan-46,1,1,30,4.25,360,95,289750,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
730,4,427383.33,1/1/16,NO,CORRESPONDENT,5988489737,FRM,REFINANCE,CA,Dec-45,2,1,26,4,360,63,428000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
758,4.25,162948,2/1/16,YES,CORRESPONDENT,5988489738,FRM,PURCHASE,IL,Jan-46,1,1,40,4.25,360,80,162948,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
675,4.25,261000,2/1/16,NO,CORRESPONDENT,5988489739,FRM,PURCHASE,FL,Jan-46,2,1,40,4.25,360,90,261000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
709,4.125,200000,2/1/16,YES,CORRESPONDENT,5988489740,FRM,PURCHASE,IL,Jan-46,2,1,17,4.125,360,70,200000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
793,3.875,248000,2/1/16,NO,CORRESPONDENT,5988489741,FRM,PURCHASE,FL,Jan-46,2,1,21,3.875,360,80,248000,SECOND,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
793,4.25,320000,2/1/16,NO,CORRESPONDENT,5988489742,FRM,REFINANCE,NJ,Jan-46,2,1,43,4.25,360,80,320000,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
675,4.25,350000,2/1/16,NO,CORRESPONDENT,5988489743,FRM,REFINANCE,CA,Jan-46,2,1,24,4.25,360,64,350000,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
796,4.125,337250,2/1/16,NO,CORRESPONDENT,5988489744,FRM,PURCHASE,FL,Jan-46,1,1,41,4.125,360,95,337250,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
701,4.25,351500,2/1/16,YES,CORRESPONDENT,5988489745,FRM,PURCHASE,TX,Jan-46,2,1,38,4.25,360,95,351500,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
772,4.25,395000,2/1/16,NO,CORRESPONDENT,5988489746,FRM,REFINANCE,NH,Jan-46,2,1,39,4.25,360,55,395000,SECOND,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
722,3.875,164350,2/1/16,NO,CORRESPONDENT,5988489747,FRM,PURCHASE,NC,Jan-46,1,1,35,3.875,360,95,164350,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
704,4.125,374500,2/1/16,NO,CORRESPONDENT,5988489749,FRM,REFINANCE,CA,Jan-46,1,1,42,4.125,360,60,374500,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
781,4,154000,2/1/16,NO,CORRESPONDENT,5988489750,FRM,PURCHASE,TX,Jan-46,2,1,21,4,360,89,154000,SECOND,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
779,3.875,290700,2/1/16,YES,CORRESPONDENT,5988489751,FRM,PURCHASE,NC,Jan-46,2,1,22,3.875,360,90,290700,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
721,4.125,218405,2/1/16,YES,CORRESPONDENT,5988489752,FRM,PURCHASE,AZ,Jan-46,2,1,36,4.125,360,95,218405,PRINCIPAL,PUD,"AMERIHOMEMORTGAGECOMPANY,LLC"
814,3.875,192100,2/1/16,NO,CORRESPONDENT,5988489753,FRM,REFINANCE,IL,Jan-46,1,1,21,3.875,360,61,192100,PRINCIPAL,SF,"AMERIHOMEMORTGAGECOMPANY,LLC"
749,4,301500,2/1/16,YES,CORRESPONDENT,5988489754,FRM,PURCHASE,CA,Jan-46,1,1,32,4,360,90,301500,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
768,4,335515.88,1/1/16,YES,CORRESPONDENT,5988489756,FRM,PURCHASE,CA,Dec-45,1,1,39,4,360,80,336000,PRINCIPAL,CONDO,"AMERIHOMEMORTGAGECOMPANY,LLC"
