nb_loan_number nb_original_balance nb_original_fico nb_debt_ratio nb_original_rate nb_original_ltv nb_original_cltv nb_unit_count nb_original_term nb_io_term nb_origination_date nb_maturity_date nb_purpose_code nb_occupancy_code nb_documentation_type_code nb_property_type_code nb_property_zip_code
763 104550.00 548 NULL NULL 85.0000 0.0000 1 360 NULL 2004-11-23 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 17404
764 308000.00 607 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 2171
765 272000.00 629 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 10579
766 104000.00 586 NULL NULL 43.5100 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8060
767 66500.00 580 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 19526
768 100000.00 527 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-30 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8360
769 56700.00 564 NULL NULL 90.0000 0.0000 1 180 NULL 2004-12-13 2020-01-01 RefiWithCash Owner AllDocs SingleFamily 15110
770 72200.00 591 NULL NULL 95.0000 0.0000 2 360 NULL 2004-12-20 2035-01-01 RefiWithCash Owner AllDocs Multi 13901
771 100000.00 619 NULL NULL 66.6700 0.0000 1 360 NULL 2004-12-28 2035-01-01 RefiWithCash Owner AllDocs SingleFamily 98390
772 161500.00 686 NULL NULL 95.0000 0.0000 1 360 60 2004-09-07 2034-10-01 Purchase Owner AllDocs SingleFamily 7017
773 180500.00 707 NULL NULL 95.0000 0.0000 1 360 NULL 2004-08-09 2034-09-01 RefiWithCash Owner LimitedDocs SingleFamily 7017
774 161250.00 501 NULL NULL 75.0000 0.0000 1 360 NULL 2004-08-16 2034-09-01 RefiWithCash Owner LimitedDocs SingleFamily 7203
775 96000.00 553 NULL NULL 80.0000 0.0000 1 360 NULL 2004-08-20 2034-09-01 RefiWithCash Owner LimitedDocs SingleFamily 8086
776 100000.00 596 NULL NULL 80.0000 0.0000 2 360 NULL 2004-08-13 2034-09-01 RefiWithCash NotOwner AllDocs Multi 8079
777 130000.00 602 NULL NULL 37.1400 0.0000 1 360 NULL 2004-08-25 2034-09-01 Refi Owner LimitedDocs SingleFamily 7631
778 287000.00 567 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-08 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 7666
779 270000.00 655 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 Purchase Owner LimitedDocs SingleFamily 7753
780 306000.00 645 NULL NULL 90.0000 0.0000 1 360 NULL 2004-09-28 2034-10-01 RefiWithCash Owner LimitedDocs SingleFamily 7621
781 217700.00 521 NULL NULL 70.0000 0.0000 1 360 NULL 2004-10-12 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 8108
782 57800.00 577 NULL NULL 85.0000 0.0000 3 360 NULL 2004-11-08 2034-12-01 RefiWithCash NotOwner AllDocs Multi 19601
783 267000.00 678 NULL NULL 74.1700 0.0000 2 360 NULL 2004-10-18 2034-11-01 RefiWithCash NotOwner LimitedDocs Multi 7631
784 161000.00 624 NULL NULL 70.0000 0.0000 2 360 NULL 2004-10-12 2034-11-01 RefiWithCash NotOwner LimitedDocs Multi 7304
785 153000.00 556 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-26 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 8031
786 127372.00 636 NULL NULL 85.0000 0.0000 2 360 NULL 2004-10-08 2034-11-01 Purchase NotOwner LimitedDocs Multi 19149
787 85000.00 661 NULL NULL 39.5300 0.0000 1 360 NULL 2004-11-16 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 8758
788 240000.00 634 NULL NULL 72.7300 0.0000 3 360 NULL 2004-10-12 2034-11-01 RefiWithCash NotOwner LimitedDocs Multi 7728
789 410000.00 696 NULL NULL 84.5400 0.0000 3 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner LimitedDocs Multi 7087
790 91920.00 618 NULL NULL 80.0000 100.0000 1 360 NULL 2004-10-29 2034-11-01 Purchase Owner AllDocs SingleFamily 19135
791 98000.00 600 NULL NULL 57.6500 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8052
792 160000.00 596 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-15 2034-12-01 RefiWithCash Owner LimitedDocs Condo 7003
793 163800.00 644 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-16 2034-12-01 Purchase Owner LimitedDocs Condo 7095
794 202300.00 541 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-29 2034-11-01 Refi Owner AllDocs SingleFamily 8055
795 240000.00 609 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 8723
796 356000.00 599 NULL NULL 84.7600 0.0000 1 360 NULL 2004-11-15 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8854
797 259000.00 569 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8807
798 195000.00 606 NULL NULL 69.6400 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 8501
799 215000.00 550 NULL NULL 64.1800 0.0000 1 360 NULL 2004-11-12 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8759
800 417500.00 576 NULL NULL 79.9800 0.0000 3 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner LimitedDocs Multi 7631
801 150000.00 581 NULL NULL 61.2200 0.0000 1 360 NULL 2004-11-23 2034-12-01 Refi Owner AllDocs SingleFamily 8753
802 140000.00 578 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 8232
803 130000.00 543 NULL NULL 53.5000 0.0000 1 360 NULL 2004-12-08 2035-01-01 RefiWithCash Owner LimitedDocs SingleFamily 8753
804 275000.00 615 NULL NULL 79.7100 0.0000 1 360 60 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8753
805 292000.00 591 NULL NULL 80.0000 0.0000 4 360 NULL 2004-12-07 2034-12-01 RefiWithCash Owner LimitedDocs Multi 7502
806 332500.00 518 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 Purchase Owner AllDocs SingleFamily 7070
807 159000.00 546 NULL NULL 56.7900 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 7083
808 120800.00 540 NULL NULL 80.0000 0.0000 1 360 NULL 2004-12-03 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 7111
809 112000.00 692 NULL NULL 80.0000 95.0000 1 360 NULL 2004-07-14 2034-08-01 RefiWithCash Owner LimitedDocs SingleFamily 80549
810 201150.00 645 NULL NULL 90.0000 0.0000 1 360 NULL 2004-07-30 2034-08-01 RefiWithCash Owner LimitedDocs PUD 84017
811 74400.00 586 NULL NULL 80.0000 0.0000 1 360 NULL 2004-09-22 2034-10-01 Refi Owner AllDocs SingleFamily 81008
812 160000.00 646 NULL NULL 80.0000 100.0000 1 360 NULL 2004-09-30 2034-10-01 Purchase Owner AllDocs PUD 80017
813 109600.00 674 NULL NULL 80.0000 100.0000 1 360 NULL 2004-10-25 2034-11-01 Refi Owner AllDocs SingleFamily 82935
814 120000.00 641 NULL NULL 80.0000 0.0000 1 360 NULL 2004-09-29 2034-10-01 RefiWithCash Owner AllDocs SingleFamily 80010
815 132880.00 623 NULL NULL 80.0000 100.0000 1 360 NULL 2004-09-30 2034-10-01 Purchase Owner AllDocs SingleFamily 81504
816 323000.00 582 NULL NULL 68.4300 0.0000 1 360 60 2004-10-15 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 80210
817 318750.00 618 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-20 2034-11-01 RefiWithCash Owner LimitedDocs SingleFamily 80603
818 137000.00 562 NULL NULL 74.0500 0.0000 1 360 NULL 2004-10-14 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 80015
819 128000.00 631 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-12 2034-12-01 Purchase Owner AllDocs Condo 80121
820 167920.00 643 NULL NULL 80.0000 100.0000 1 360 60 2004-11-19 2034-12-01 Purchase Owner AllDocs PUD 80017
821 67600.00 606 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-24 2034-12-01 Purchase Owner AllDocs SingleFamily 82604
822 260300.00 588 NULL NULL 95.0000 0.0000 1 360 60 2004-10-27 2034-11-01 Purchase Owner AllDocs SingleFamily 84065
823 167200.00 652 NULL NULL 80.0000 99.8100 1 360 NULL 2004-11-23 2034-12-01 Purchase Owner AllDocs SingleFamily 80504
824 85405.00 603 NULL NULL 95.0000 0.0000 1 360 60 2004-11-15 2034-12-01 Purchase Owner AllDocs Condo 84770
825 106800.00 614 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-17 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 81050
826 137120.00 618 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-29 2034-12-01 Purchase Owner AllDocs SingleFamily 80917
827 103000.00 636 NULL NULL 67.7600 0.0000 1 360 NULL 2004-12-06 2035-01-01 RefiWithCash Owner AllDocs SingleFamily 80701
828 56000.00 654 NULL NULL 76.7100 0.0000 1 360 NULL 2004-11-30 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 81054
829 335000.00 684 NULL NULL 87.7000 0.0000 1 360 60 2004-11-23 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 80102
830 124000.00 777 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 Purchase Owner LimitedDocs SingleFamily 80916
831 88000.00 642 NULL NULL 80.0000 100.0000 1 360 60 2004-11-30 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 84078
832 83250.00 571 NULL NULL 75.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 82604
833 248500.00 574 NULL NULL 68.0800 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 80214
834 190400.00 598 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 Purchase Owner LimitedDocs SingleFamily 80020
835 114000.00 600 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-19 2034-12-01 Purchase Owner AllDocs SingleFamily 80111
836 142200.00 576 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-30 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 80512
837 212800.00 646 NULL NULL 80.0000 100.0000 1 360 60 2004-11-24 2034-12-01 Purchase Owner AllDocs PUD 80013
838 216000.00 623 NULL NULL 90.0000 0.0000 1 360 60 2004-12-06 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 80121
839 147992.00 663 NULL NULL 76.6800 0.0000 1 360 NULL 2004-11-30 2034-12-01 Purchase Owner LimitedDocs SingleFamily 84084
840 156000.00 664 NULL NULL 80.0000 100.0000 1 360 60 2004-12-15 2035-01-01 Purchase Owner LimitedDocs SingleFamily 80524
841 212000.00 519 NULL NULL 72.3500 0.0000 1 360 NULL 2004-06-04 2034-06-01 RefiWithCash Owner AllDocs SingleFamily 19363
842 216000.00 595 NULL NULL 74.4800 0.0000 2 360 NULL 2004-08-09 2034-09-01 Refi Owner AllDocs Multi 12589
843 203000.00 541 NULL NULL 62.4600 0.0000 1 360 NULL 2004-11-09 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 11552
844 115020.00 636 NULL NULL 72.3400 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 8865
845 250000.00 571 NULL NULL 69.4400 0.0000 2 360 NULL 2004-08-23 2034-09-01 RefiWithCash Owner LimitedDocs Multi 11208
846 418500.00 762 NULL NULL 90.0000 0.0000 3 360 NULL 2004-08-17 2034-09-01 Refi Owner AllDocs Multi 11207
847 104400.00 575 NULL NULL 90.0000 0.0000 1 360 NULL 2004-08-18 2034-09-01 RefiWithCash Owner AllDocs SingleFamily 19135
848 214500.00 658 NULL NULL 65.0000 0.0000 2 360 NULL 2004-08-23 2034-09-01 RefiWithCash NotOwner LimitedDocs Multi 11221
849 136000.00 663 NULL NULL 80.0000 100.0000 1 360 NULL 2004-08-30 2034-09-01 RefiWithCash Owner AllDocs SingleFamily 12508
850 55000.00 608 NULL NULL 82.2800 82.2800 1 180 NULL 2004-09-20 2019-10-01 RefiWithCash Owner AllDocs SingleFamily 18321
851 255000.00 595 NULL NULL 76.1200 0.0000 2 360 NULL 2004-11-08 2034-12-01 RefiWithCash Owner LimitedDocs Multi 6119
852 340000.00 645 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-04 2034-11-01 RefiWithCash NotOwner AllDocs SingleFamily 11706
853 185000.00 576 NULL NULL 56.0600 0.0000 1 360 NULL 2004-10-12 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 11434
854 95000.00 631 NULL NULL 69.7300 69.7300 1 180 NULL 2004-10-01 2019-10-01 RefiWithCash Owner AllDocs SingleFamily 11234
855 135000.00 600 NULL NULL 44.2600 0.0000 2 180 NULL 2004-11-29 2019-12-01 RefiWithCash Owner AllDocs Multi 7960
856 200000.00 572 NULL NULL 63.4900 64.5200 1 360 NULL 2004-11-23 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 11436
857 305000.00 590 NULL NULL 84.9600 0.0000 1 360 NULL 2004-10-26 2034-11-01 Purchase Owner LimitedDocs SingleFamily 10550
858 104000.00 544 NULL NULL 80.0000 100.0000 2 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs Multi 6513
859 110500.00 656 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-21 2034-11-01 Purchase NotOwner LimitedDocs SingleFamily 11691
860 157200.00 623 NULL NULL 84.9700 0.0000 1 360 NULL 2004-11-19 2034-12-01 Purchase Owner AllDocs SingleFamily 12721
861 193410.00 705 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-17 2034-12-01 Purchase Owner LimitedDocs SingleFamily 10304
862 270000.00 511 NULL NULL 72.9700 0.0000 2 360 NULL 2004-11-15 2034-12-01 RefiWithCash Owner LimitedDocs Multi 11207
863 228000.00 545 NULL NULL 51.8200 0.0000 1 360 NULL 2004-10-27 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 10603
864 280000.00 608 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 11801
865 297000.00 678 NULL NULL 67.5000 0.0000 1 360 NULL 2004-12-03 2035-01-01 Purchase Owner LimitedDocs Condo 10901
866 427500.00 670 NULL NULL 95.0000 0.0000 2 360 NULL 2004-10-21 2034-11-01 Purchase Owner AllDocs Multi 10462
867 270000.00 558 NULL NULL 77.1400 0.0000 1 360 NULL 2004-10-18 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 8825
868 357000.00 595 NULL NULL 85.0000 0.0000 1 360 NULL 2004-10-25 2034-11-01 RefiWithCash Owner LimitedDocs SingleFamily 11944
869 295000.00 504 NULL NULL 62.1100 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 11801
870 96000.00 588 NULL NULL 60.0000 0.0000 1 360 NULL 2004-11-16 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 12401
871 150000.00 705 NULL NULL 100.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 6704
872 128000.00 611 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-19 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 12173
873 50000.00 604 NULL NULL 52.6300 0.0000 1 180 NULL 2004-11-02 2019-12-01 RefiWithCash Owner AllDocs SingleFamily 14738
874 195000.00 558 NULL NULL 67.2400 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 11575
875 286900.00 660 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-16 2034-12-01 Purchase Owner LimitedDocs SingleFamily 12590
876 93500.00 681 NULL NULL 85.0000 0.0000 1 180 NULL 2004-11-24 2019-12-01 RefiWithCash Owner LimitedDocs SingleFamily 14478
877 292500.00 634 NULL NULL 90.0000 0.0000 2 360 NULL 2004-11-09 2034-12-01 RefiWithCash Owner LimitedDocs Multi 11575
878 180000.00 521 NULL NULL 46.1500 0.0000 1 360 NULL 2004-11-10 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 7737
879 416500.00 589 NULL NULL 70.0000 0.0000 3 360 NULL 2004-11-05 2034-12-01 Refi Owner AllDocs Multi 11216
880 337250.00 602 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-12 2034-12-01 Purchase Owner AllDocs SingleFamily 10992
881 427500.00 639 NULL NULL 90.0000 0.0000 3 360 NULL 2004-11-08 2034-12-01 Purchase Owner LimitedDocs Multi 10469
882 145600.00 609 NULL NULL 80.0000 0.0000 1 360 NULL 2004-10-29 2034-11-01 Purchase Owner AllDocs SingleFamily 8007
883 328000.00 581 NULL NULL 79.0400 0.0000 1 360 60 2004-11-17 2034-12-01 Purchase Owner AllDocs SingleFamily 6611
884 80800.00 661 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-30 2034-12-01 Purchase Owner AllDocs Condo 12590
885 199984.00 622 NULL NULL 57.1400 0.0000 1 360 NULL 2004-11-17 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 12581
886 258000.00 584 NULL NULL 67.0100 0.0000 1 360 NULL 2004-12-14 2035-01-01 RefiWithCash Owner LimitedDocs SingleFamily 11003
887 215000.00 613 NULL NULL 63.2400 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 11434
888 204000.00 643 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-19 2034-12-01 Purchase Owner AllDocs SingleFamily 10963
889 266000.00 644 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 6851
890 144000.00 616 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 13732
891 165000.00 592 NULL NULL 75.0000 0.0000 1 360 NULL 2004-12-01 2035-01-01 RefiWithCash NotOwner AllDocs SingleFamily 12563
892 325500.00 607 NULL NULL 70.0000 0.0000 3 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner LimitedDocs Multi 11208
893 391000.00 644 NULL NULL 85.0000 0.0000 2 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner LimitedDocs Multi 10553
894 348000.00 626 NULL NULL 80.0000 0.0000 1 360 60 2004-11-24 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 7604
895 288800.00 693 NULL NULL 80.0000 100.0000 2 360 NULL 2004-11-23 2034-12-01 Purchase Owner AllDocs Multi 10458
896 354000.00 660 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-29 2034-12-01 Purchase Owner AllDocs SingleFamily 12550
897 332000.00 681 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 Refi Owner LimitedDocs SingleFamily 10805
898 412500.00 687 NULL NULL 75.0000 0.0000 4 360 NULL 2004-11-30 2034-12-01 RefiWithCash Owner LimitedDocs Multi 11233
899 145000.00 708 NULL NULL 37.1800 0.0000 1 360 NULL 2004-11-24 2034-12-01 Refi Owner LimitedDocs SingleFamily 11420
900 235000.00 661 NULL NULL 67.1400 0.0000 2 360 60 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs Multi 11208
901 256000.00 730 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 Refi Owner LimitedDocs SingleFamily 11434
902 135000.00 617 NULL NULL 55.1000 0.0000 1 360 NULL 2004-11-30 2034-12-01 Refi Owner LimitedDocs SingleFamily 12458
903 144000.00 575 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs Condo 10984
904 196000.00 570 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 10301
905 168000.00 621 NULL NULL 56.9500 0.0000 1 360 NULL 2004-11-29 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 10466
906 339200.00 635 NULL NULL 80.0000 100.0000 2 360 60 2004-11-23 2034-12-01 Purchase Owner AllDocs Multi 10457
907 144000.00 649 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-30 2034-12-01 Purchase Owner AllDocs Condo 10463
908 210000.00 550 NULL NULL 75.0000 0.0000 1 360 NULL 2004-12-27 2035-01-01 RefiWithCash Owner AllDocs SingleFamily 10990
909 92000.00 643 NULL NULL 80.0000 100.0000 1 360 NULL 2004-08-09 2034-08-01 Purchase Owner LimitedDocs PUD 28127
910 115200.00 573 NULL NULL 90.0000 0.0000 1 360 NULL 2004-08-11 2034-09-01 Purchase Owner AllDocs SingleFamily 27127
911 50960.00 529 NULL NULL 56.0000 0.0000 1 360 NULL 2004-09-28 2034-10-01 Purchase Owner AllDocs SingleFamily 29684
912 252000.00 607 NULL NULL 80.0000 0.0000 1 360 NULL 2004-10-29 2034-11-01 RefiWithCash Owner LimitedDocs Condo 28428
913 51500.00 554 NULL NULL 71.0300 0.0000 1 360 NULL 2004-11-08 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29006
914 160550.00 539 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-05 2034-11-01 RefiWithCash Owner AllDocs PUD 28273
915 172500.00 507 NULL NULL 75.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 28216
916 219450.00 759 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29384
917 77400.00 565 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-19 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29706
918 72000.00 591 NULL NULL 90.0000 0.0000 1 360 NULL 2004-11-19 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29445
919 199500.00 671 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-30 2034-12-01 Refi Owner AllDocs SingleFamily 29730
920 120000.00 639 NULL NULL 74.5300 0.0000 1 360 NULL 2004-11-10 2034-12-01 RefiWithCash NotOwner LimitedDocs PUD 28412
921 80750.00 604 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-08 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29640
922 121760.00 579 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 29440
923 109250.00 688 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash NotOwner AllDocs SingleFamily 27707
924 74400.00 648 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-23 2034-12-01 Purchase Owner AllDocs SingleFamily 29420
925 63000.00 557 NULL NULL 70.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner LimitedDocs SingleFamily 28208
926 109250.00 574 NULL NULL 95.0000 0.0000 1 360 NULL 2004-11-17 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 27455
927 87750.00 585 NULL NULL 75.0000 0.0000 1 360 NULL 2004-11-22 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 28681
928 84000.00 599 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-24 2034-12-01 Purchase Owner AllDocs SingleFamily 27030
929 73600.00 635 NULL NULL 80.0000 0.0000 1 360 NULL 2004-12-28 2035-01-01 RefiWithCash NotOwner LimitedDocs SingleFamily 29204
930 146200.00 605 NULL NULL 85.0000 0.0000 1 360 NULL 2004-11-24 2034-12-01 Refi Owner AllDocs SingleFamily 28478
931 90000.00 586 NULL NULL 84.9100 0.0000 1 360 NULL 2004-11-24 2034-12-01 RefiWithCash Owner AllDocs SingleFamily 28806
932 105200.00 618 NULL NULL 80.0000 100.0000 1 360 NULL 2004-11-24 2034-12-01 Purchase Owner AllDocs SingleFamily 28658
933 66800.00 584 NULL NULL 80.0000 0.0000 1 360 NULL 2004-11-23 2034-12-01 Purchase Owner AllDocs SingleFamily 27107
934 89963.00 625 NULL NULL 80.0000 100.0000 1 360 60 2004-11-30 2034-12-01 Purchase Owner AllDocs PUD 28269
935 66600.00 565 NULL NULL 90.0000 0.0000 1 360 NULL 2004-12-29 2035-01-01 RefiWithCash Owner AllDocs PUD 27705
936 121523.00 525 NULL NULL 80.0000 0.0000 1 360 NULL 2004-12-29 2035-01-01 Purchase Owner LimitedDocs PUD 27540
937 100000.00 611 NULL NULL 80.0000 0.0000 1 360 NULL 2004-12-30 2035-01-01 Purchase NotOwner LimitedDocs SingleFamily 29036
938 52880.00 613 NULL NULL 80.0000 0.0000 1 360 NULL 2004-08-13 2034-09-01 RefiWithCash Owner AllDocs SingleFamily 79360
939 61600.00 621 NULL NULL 80.0000 0.0000 1 360 NULL 2004-07-26 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 75041
940 140000.00 547 NULL NULL 80.0000 0.0000 1 360 NULL 2004-07-30 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 78749
941 60000.00 503 NULL NULL 61.2200 0.0000 1 360 NULL 2004-07-21 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 77489
942 128000.00 524 NULL NULL 80.0000 0.0000 1 360 NULL 2004-07-30 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 77083
943 65600.00 596 NULL NULL 80.0000 0.0000 1 360 NULL 2004-07-30 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 78245
944 150000.00 528 NULL NULL 70.7500 0.0000 1 360 NULL 2004-08-13 2034-09-01 RefiWithCash Owner AllDocs SingleFamily 77968
945 51200.00 562 NULL NULL 80.0000 0.0000 1 360 NULL 2004-08-03 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 77033
946 70400.00 725 NULL NULL 80.0000 0.0000 1 360 NULL 2004-07-20 2034-08-01 RefiWithCash Owner AllDocs SingleFamily 77084
947 208000.00 630 NULL NULL 78.4900 0.0000 1 360 NULL 2004-08-02 2034-08-01 RefiWithCash Owner LimitedDocs SingleFamily 78733
948 230400.00 509 NULL NULL 80.0000 0.0000 1 360 NULL 2004-08-25 2034-09-01 Purchase Owner AllDocs SingleFamily 78605
949 63450.00 654 NULL NULL 90.0000 0.0000 2 360 NULL 2004-08-16 2034-09-01 Purchase NotOwner AllDocs Multi 39209
950 130000.00 628 NULL NULL 76.4700 0.0000 1 180 NULL 2004-08-16 2019-09-01 RefiWithCash Second LimitedDocs SingleFamily 77617
951 75725.00 580 NULL NULL 65.0000 0.0000 1 360 NULL 2004-10-11 2034-11-01 RefiWithCash Owner AllDocs SingleFamily 75232
952 254700.00 542 NULL NULL 90.0000 0.0000 1 360 NULL 2004-09-13 2034-10-01 Purchase Owner AllDocs SingleFamily 77479
953 257500.00 582 NULL NULL 66.8800 0.0000 1 360 NULL 2004-09-29 2034-10-01 RefiWithCash Owner LimitedDocs SingleFamily 77336
954 76500.00 694 NULL NULL 90.0000 0.0000 1 360 NULL 2004-10-12 2034-11-01 RefiWithCash NotOwner LimitedDocs SingleFamily 78721
