Borrower_id,CrntRgstn_st,DRP_hasBankrupt,DRP_hasBond,DRP_hasCivilJudc,DRP_hasCriminal,DRP_hasCustComp,DRP_hasInvstgn,DRP_hasJudgment,DRP_hasRegAction,DRP_hasTermination,Info_actvAGReg,Score
54464,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54556,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54598,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54696,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55063,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55104,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55203,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55221,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55315,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55404,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55466,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55547,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55829,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55874,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55931,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55945,1,1,1,1,1,0,1,1,1,1,0,4588.920089
55983,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56033,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56245,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56358,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56383,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56493,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56637,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56819,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56843,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56884,1,1,1,1,1,0,1,1,1,1,0,4588.920089
56936,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57046,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57063,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57183,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57194,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57199,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57281,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57320,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57324,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57396,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57463,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57652,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57832,1,1,1,1,1,0,1,1,1,1,0,4588.920089
57977,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58156,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58176,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58197,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58221,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58228,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58270,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58475,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58611,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58857,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58906,1,1,1,1,1,0,1,1,1,1,0,4588.920089
58992,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59123,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59180,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59290,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59304,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59414,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59494,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59564,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59746,1,1,1,1,1,0,1,1,1,1,0,4588.920089
59844,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60080,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60351,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60356,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60417,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60485,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60499,1,1,1,1,1,0,1,1,1,0,1,4588.920089
60516,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60548,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60952,1,1,1,1,1,0,1,1,1,1,0,4588.920089
60961,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61055,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61085,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61163,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61175,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61258,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61596,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61656,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61725,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61884,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61983,1,1,1,1,1,0,1,1,1,1,0,4588.920089
61993,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62016,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62090,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62219,1,1,1,1,1,0,1,1,1,0,1,4588.920089
62370,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62388,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62391,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62475,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62585,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62592,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62622,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62704,1,1,1,1,1,0,1,1,1,1,0,4588.920089
62885,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63098,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63276,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63438,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63445,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63479,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63879,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63903,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63954,1,1,1,1,1,0,1,1,1,1,0,4588.920089
63987,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64043,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64228,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64325,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64447,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64798,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64838,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64855,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64868,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64903,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64953,1,1,1,1,1,0,1,1,1,1,0,4588.920089
64988,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65028,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65253,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65371,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65438,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65454,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65458,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65488,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65558,1,1,1,1,1,0,1,1,1,1,0,4588.920089
65830,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66011,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66079,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66097,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66187,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66259,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66313,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66364,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66475,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66661,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66681,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66827,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66856,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66860,1,1,1,1,1,0,1,1,1,1,0,4588.920089
66966,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67154,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67254,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67275,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67288,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67300,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67372,1,1,1,1,1,0,1,1,1,0,1,4588.920089
67429,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67821,1,1,1,1,1,0,1,1,1,1,0,4588.920089
67884,1,1,1,1,1,0,1,1,1,1,0,4588.920089
68687,1,1,1,1,1,0,1,1,1,1,0,4588.920089
68710,1,1,1,1,1,0,1,1,1,1,0,4588.920089
68783,1,1,1,1,1,0,1,1,1,1,0,4588.920089
68862,1,1,1,1,1,0,1,1,1,1,0,4588.920089
68872,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69038,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69062,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69117,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69192,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69370,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69482,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69549,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69556,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69611,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69679,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69745,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69768,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69819,1,1,1,1,1,0,1,1,1,1,0,4588.920089
69940,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70028,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70039,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70137,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70146,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70159,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70201,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70205,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70301,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70423,1,1,1,1,1,0,1,1,1,1,0,4588.920089
70486,1,1,1,1,1,0,1,1,1,1,0,4588.920089
74525,1,1,1,1,1,0,1,1,1,1,0,4588.920089
78256,1,1,1,1,1,0,1,1,1,1,0,4588.920089
81791,1,1,1,1,1,0,1,1,1,1,0,4588.920089
83008,1,1,1,1,1,0,1,1,1,1,0,4588.920089
83012,1,1,1,1,1,0,1,1,1,1,0,4588.920089
84541,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88532,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88539,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88591,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88662,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88669,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88674,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88686,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88719,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88738,1,1,1,1,1,0,1,1,1,0,1,4588.920089
88745,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88746,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88893,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88950,1,1,1,1,1,0,1,1,1,1,0,4588.920089
88989,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89005,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89050,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89126,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89145,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89149,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89153,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89156,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89191,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89202,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89243,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89273,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89342,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89526,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89587,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89601,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89619,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89643,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89755,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89795,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89929,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89943,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89950,1,1,1,1,1,0,1,1,1,1,0,4588.920089
89960,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90024,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90029,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90155,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90214,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90237,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90292,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90312,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90314,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90319,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90353,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90362,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90368,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90409,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90421,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90433,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90436,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90437,1,1,1,1,1,0,1,1,1,0,1,4588.920089
90438,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90447,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90457,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90475,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90484,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90521,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90524,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90536,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90540,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90552,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90588,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90596,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90636,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90642,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90656,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90683,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90707,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90857,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90986,1,1,1,1,1,0,1,1,1,1,0,4588.920089
90987,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91045,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91049,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91055,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91064,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91157,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91194,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91221,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91282,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91337,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91395,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91426,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91459,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91467,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91479,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91505,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91541,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91546,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91578,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91624,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91636,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91660,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91875,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91912,1,1,1,1,1,0,1,1,1,1,0,4588.920089
91978,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92033,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92035,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92036,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92046,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92102,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92131,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92200,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92226,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92242,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92289,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92330,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92346,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92378,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92423,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92451,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92485,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92502,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92552,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92631,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92677,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92696,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92711,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92718,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92719,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92722,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92735,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92745,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92772,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92806,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92829,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92886,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92903,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92907,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92939,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92970,1,1,1,1,1,0,1,1,1,1,0,4588.920089
92975,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93031,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93105,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93134,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93137,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93156,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93196,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93231,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93247,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93254,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93261,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93368,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93404,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93448,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93471,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93479,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93534,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93543,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93566,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93577,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93591,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93614,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93647,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93667,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93738,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93774,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93780,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93853,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93899,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93968,1,1,1,1,1,0,1,1,1,1,0,4588.920089
93990,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94000,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94001,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94075,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94148,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94291,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94317,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94396,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94505,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94612,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94632,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94706,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94774,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94792,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94813,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94830,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94831,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94843,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94873,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94907,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94937,1,1,1,1,1,0,1,1,1,1,0,4588.920089
94975,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95154,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95180,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95198,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95203,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95214,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95222,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95229,1,1,1,1,1,0,1,1,1,0,1,4588.920089
95276,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95303,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95341,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95417,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95451,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95457,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95552,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95567,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95600,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95601,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95608,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95623,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95658,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95688,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95727,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95763,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95904,1,1,1,1,1,0,1,1,1,1,0,4588.920089
95999,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96009,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96015,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96048,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96081,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96115,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96208,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96218,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96227,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96271,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96299,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96318,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96325,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96380,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96402,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96487,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96529,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96533,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96579,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96592,1,1,1,1,1,0,1,1,1,0,1,4588.920089
96632,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96661,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96766,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96796,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96917,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96927,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96937,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96948,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96962,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96977,1,1,1,1,1,0,1,1,1,1,0,4588.920089
96988,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97022,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97036,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97146,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97180,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97199,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97219,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97319,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97329,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97333,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97336,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97347,1,1,1,1,1,0,1,1,1,0,1,4588.920089
97384,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97401,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97424,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97575,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97602,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97608,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97649,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97656,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97678,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97727,1,1,1,1,1,0,1,1,1,1,0,4588.920089
97857,1,1,1,1,1,0,1,1,1,1,0,4588.920089
98029,1,1,1,1,1,0,1,1,1,1,0,4588.920089
98080,1,1,1,1,1,0,1,1,1,1,0,4588.920089
98082,1,1,1,1,1,0,1,1,1,1,0,4588.920089
98083,1,1,1,1,1,0,1,1,1,1,0,4588.920089
98160,1,1,1,1,1,0,1,1,1,1,0,4588.920089
